Date,open,high,low,close,adj close,volume,close_20_sma,close_20_mstd,boll,boll_ub,boll_lb,close_-1_s,close_-1_d,rs_6,rsi_6,rs_12,rsi_12,close_26_ema,macd,macds,macdh,close_-1_r,middle,cr,cr-ma1,cr-ma2,cr-ma3,rsv_9,kdjk_9,kdjk,kdjd_9,kdjd,kdjj_9,kdjj,open_2_sma,wr_10,wr_6,middle_14_sma,cci,middle_20_sma,cci_20,tr,atr,close_10_sma,close_50_sma,dma,high_delta,um,low_delta,dm,pdm,pdm_14_ema,pdm_14,atr_14,pdi_14,pdi,mdm,mdm_14_ema,mdm_14,mdi_14,mdi,dx_14,dx,dx_6_ema,adx,adx_6_ema,adxr,trix,trix_9_sma
2010-01-04,1.693,1.7412,1.6723,1.719,1.719,0.0,1.719,,1.719,,,,,,,,,1.719,0.0,0.0,0.0,,1.7108333333333334,,,,,67.77939042089994,55.926463473633305,55.926463473633305,51.97548782454443,51.97548782454443,63.828414771811055,63.828414771811055,1.693,32.220609579100056,32.220609579100056,1.7108333333333334,,1.7108333333333334,,,,1.719,1.719,0.0,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,
2010-01-05,1.6713,1.737,1.6713,1.737,1.737,0.0,1.7280000000000002,0.012727922061357866,1.7280000000000002,1.753455844122716,1.7025441558772845,1.719,0.018000000000000016,inf,100.0,inf,100.0,1.7283461538461538,0.00040384615384625455,0.0002243589743590303,0.0003589743589744485,1.0471204188481575,1.7151000000000003,66.18887015177053,,,,93.9914163090129,68.6147810854265,68.6147810854265,57.52191891150512,57.52191891150512,90.80050543326927,90.80050543326927,1.68215,6.008583690987092,6.008583690987092,1.712966666666667,66.6666666666632,1.712966666666667,66.6666666666632,0.06570000000000009,0.06570000000000009,1.7280000000000002,1.7280000000000002,0.0,-0.0041999999999999815,0.0,-0.0009999999999998899,0.0009999999999998899,0.0,0.0,0.0,0.06570000000000009,0.0,0.0,0.0009999999999998899,0.0005357142857142267,0.0005357142857142267,0.8153946510109983,0.8153946510109983,100.0,100.0,100.0,100.0,100.0,100.0,0.16641518809384892,0.16641518809384892
2010-01-06,1.6798,1.7359,1.6798,1.7315,1.7315,0.0,1.7291666666666667,0.009224062734681128,1.7291666666666667,1.747614792136029,1.7107185411973045,1.737,-0.00550000000000006,2.7272727272726995,73.17073170731688,2.9999999999999702,74.99999999999982,1.7294793001478561,0.0003440254872477677,0.00027340262718228333,0.00014124572013096877,-0.3166378814047244,1.7157333333333333,62.761692650333345,,,,86.12303290414873,74.45086502500058,74.45086502500058,63.16490094933694,63.16490094933694,97.02279317632787,97.02279317632787,1.67555,13.876967095851262,13.876967095851262,1.7138888888888892,60.36363636362641,1.7138888888888892,60.36363636362641,0.05720000000000014,0.06129259259259271,1.7291666666666667,1.7291666666666667,0.0,-0.001100000000000101,0.0,0.008499999999999952,0.0,0.0,0.0,0.0,0.06129259259259271,0.0,0.0,0.0,0.0003310696095076036,0.0003310696095076036,0.5401461995712901,0.5401461995712901,100.0,100.0,100.0,100.0,100.0,100.0,0.1038991272582756,0.13515715767606226
2010-01-07,1.7242,1.7472,1.6805,1.7389,1.7389,0.0,1.7316,0.008966976450658583,1.7316,1.7495339529013172,1.7136660470986829,1.7315,0.007399999999999851,4.3418181818181045,81.27978216473764,4.467768595041247,81.71100362756928,1.7321129161458926,0.0005755608656015099,0.00037575975401806465,0.00039960222316689044,0.4273751082876087,1.7222,71.25984251968465,,,,89.06455862977577,79.32209622659231,79.32209622659231,68.55063270842206,68.55063270842206,100.86502326293282,100.86502326293282,1.7020000000000002,10.935441370224225,10.935441370224225,1.7159666666666669,133.33333333332857,1.7159666666666669,133.33333333332857,0.06669999999999998,0.06323016453382091,1.7316,1.7316,0.0,0.011300000000000088,0.011300000000000088,0.000700000000000145,0.0,0.011300000000000088,0.0034569887599710204,0.0034569887599710204,0.06323016453382091,5.467309448676077,5.467309448676077,0.0,0.00022978607686726982,0.00022978607686726982,0.36341211281264424,0.36341211281264424,87.53457495851144,87.53457495851144,94.39627681621157,94.39627681621157,97.48089508251712,97.48089508251712,0.08727643539490532,0.11919691691567662
2010-01-08,1.6954,1.7492,1.6954,1.732,1.732,0.0,1.73168,0.0077676894891595145,1.73168,1.7472153789783191,1.716144621021681,1.7389,-0.006899999999999906,1.5470329100803286,60.73863058296872,1.79211620758242,64.18487177273114,1.7320867304259266,0.00041468984214532156,0.0003873405750935218,5.469853410359951e-05,-0.3968025763413596,1.7255333333333336,77.03360935216737,66.18887015177053,,,77.92041078305509,78.85486774541323,78.85486774541323,71.98537772075244,71.98537772075244,92.59384779473481,92.59384779473481,1.7098,22.07958921694491,22.07958921694491,1.7178800000000003,106.53303637713326,1.7178800000000003,106.53303637713326,0.05380000000000007,0.06060445459157795,1.73168,1.73168,0.0,0.0020000000000000018,0.0020000000000000018,0.014899999999999913,0.0,0.0020000000000000018,0.003076862621817059,0.003076862621817059,0.06060445459157795,5.076957861517728,5.076957861517728,0.0,0.00016983524100574812,0.00016983524100574812,0.28023557368891777,0.28023557368891777,89.5379706901284,89.5379706901284,92.51970136435737,92.51970136435737,95.56457813957928,95.56457813957928,0.06884742446409217,0.10660954380278051
2010-01-11,1.6765,1.733,1.6765,1.731,1.731,0.0,1.7315666666666667,0.0069531767320172464,1.7315666666666667,1.7454730201307012,1.7176603132026322,1.732,-0.0009999999999998899,1.3912840829643558,58.181463794951966,1.6371076328579905,62.079666846353156,1.7318690669890646,0.00026742916443889264,0.0003548379158606555,-0.00017481750284352568,-0.05773672055426893,1.7135,60.731576116191256,64.47528140105194,,,76.63671373555843,78.11548307546163,78.11548307546163,74.02874617232217,74.02874617232217,86.28895688174055,86.28895688174055,1.68595,23.36328626444156,23.36328626444156,1.7171500000000002,-54.34243176178858,1.7171500000000002,-54.34243176178858,0.056499999999999995,0.05965762350553356,1.7315666666666667,1.7315666666666667,0.0,-0.016199999999999992,0.0,-0.018899999999999917,0.018899999999999917,0.0,0.0023649314666956086,0.0023649314666956086,0.05965762350553356,3.964173106017622,3.964173106017622,0.018899999999999917,0.004503661437188333,0.004503661437188333,7.549180092248554,7.549180092248554,31.137818188108803,31.137818188108803,70.9763741452121,70.9763741452121,86.93480503762407,86.93480503762407,0.05375933090852005,0.09603950122392842
2010-01-12,1.687,1.7456,1.687,1.7373,1.7373,0.0,1.7323857142857142,0.006707068055772316,1.7323857142857142,1.745799850397259,1.7189715781741695,1.731,0.006299999999999972,2.152393381496175,68.27807069162846,2.2315621969693336,69.05521419523248,1.732834930271849,0.0004537836992786204,0.00037987845401043764,0.0001478104905363655,0.3639514731369031,1.7233,68.26741996233501,66.73680177392951,66.18887015177053,,84.72400513478819,80.3183237619038,80.3183237619038,76.12527203551605,76.12527203551605,88.7044272146793,88.7044272146793,1.68175,15.275994865211823,15.275994865211823,1.7180285714285717,72.57656645124737,1.7180285714285717,72.57656645124737,0.058599999999999985,0.05944716373499807,1.7323857142857142,1.7323857142857142,0.0,0.012599999999999945,0.012599999999999945,0.010499999999999954,0.0,0.012599999999999945,0.004521677415602418,0.004521677415602418,0.05944716373499807,7.606212191651443,7.606212191651443,0.0,0.0035546444835355675,0.0035546444835355675,5.979502233918786,5.979502233918786,11.973679902110707,11.973679902110707,51.53666815164579,51.53666815164579,75.2721278902345,75.2721278902345,0.04635933503293322,0.08775947352542922
2010-01-13,1.6959,1.7485,1.6959,1.7459,1.7459,0.0,1.734075,0.007835040340856985,1.734075,1.749745080681714,1.718404919318286,1.7373,0.008599999999999941,3.3991628990911518,77.26840258162306,3.11681055218276,75.70935102977246,1.7349400367356083,0.0009804582506549586,0.0005242090730496952,0.0009124983552105269,0.4950210096126062,1.7301,70.97581317764778,69.31100366848898,64.47528140105194,,95.76379974326049,85.46681575568935,85.46681575568935,79.23911994224048,79.23911994224048,97.92220738258709,97.92220738258709,1.6914500000000001,4.236200256739508,4.539202200825422,1.7195375000000002,122.55257432922232,1.7195375000000002,122.55257432922232,0.05259999999999998,0.058238773214673696,1.734075,1.734075,0.0,0.0028999999999999027,0.0028999999999999027,0.008899999999999908,0.0,0.0028999999999999027,0.004204501192582294,0.004204501192582294,0.058238773214673696,7.219419229666977,7.219419229666977,0.0,0.002859408365291768,0.002859408365291768,4.909801850996612,4.909801850996612,19.04176173647588,19.04176173647588,41.279354148393054,41.279354148393054,64.54199838449703,64.54199838449703,0.046422121102920086,0.08185413746507077
2010-01-14,1.708,1.7698,1.708,1.7641,1.7641,0.0,1.7374111111111112,0.012404882551282385,1.7374111111111112,1.762220876213676,1.7126013460085465,1.7459,0.018199999999999994,6.565377580983531,86.78188908226315,5.160555169292842,83.76769670070517,1.7392621834382287,0.0022332206321438175,0.0009189992216505024,0.00262844282098663,1.042442293373047,1.7473,80.14509354715517,67.59511815802944,66.73680177392951,,94.2131979695431,88.3822764936406,88.3822764936406,82.28683879270719,82.28683879270719,100.57315189550746,100.57315189550746,1.70195,5.78680203045689,6.109324758842489,1.7226222222222225,207.11843332296922,1.7226222222222225,207.11843332296922,0.06180000000000008,0.05880751293671646,1.7374111111111112,1.7374111111111112,0.0,0.021300000000000097,0.021300000000000097,0.0121,0.0,0.021300000000000097,0.0073521799136277745,0.0073521799136277745,0.05880751293671646,12.502109928606489,12.502109928606489,0.0,0.002332924817335683,0.002332924817335683,3.9670523387822474,3.9670523387822474,51.82447929804456,51.82447929804456,44.5112408603725,44.5112408603725,58.40293998979985,58.40293998979985,0.056497891858011386,0.07868460676418834
2010-01-15,1.7085,1.7704,1.7085,1.7644,1.7644,0.0,1.74011,0.014478370841438637,1.74011,1.7690667416828774,1.7111532583171227,1.7641,0.00029999999999996696,6.6280060032627155,86.89041409285373,5.197305821748364,83.8639559066026,1.7427309574652303,0.0031048586320636673,0.0014087586185476877,0.0033922000270319593,0.017005838671280138,1.7477666666666665,77.48586631193854,68.01082812014234,69.31100366848898,,93.94550958627647,90.23668752451923,90.23668752451923,84.93678836997786,84.93678836997786,100.83648583360198,100.83648583360198,1.70825,6.054490413723519,6.389776357827491,1.725136666666667,150.4054233683332,1.725136666666667,150.4054233683332,0.061900000000000066,0.059261332560618746,1.74011,1.74011,0.0,0.0005999999999999339,0.0005999999999999339,0.0004999999999999449,0.0,0.0005999999999999339,0.00616903829361002,0.00616903829361002,0.059261332560618746,10.409887910130399,10.409887910130399,0.0,0.0019241412121785804,0.0019241412121785804,3.2468746972747624,3.2468746972747624,52.450301867088235,52.450301867088235,46.89491442106249,46.89491442106249,54.94769808389446,54.94769808389446,0.06835079076880468,0.07753640498692349
